,Statistics,Population Density (Per Sq. Mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's Degree or More,Median Household Income (In 2015 Inflation Adjusted Dollars),Per Capita Income (In 2015 Inflation Adjusted Dollars),Gini Index,Occupied,Median Year Structure Built,Median Value,Median Gross Rent,Under 2.00 (Poor or Struggling),2.00 and Over (Doing Ok),Foreign Born:,Population 25 Years and Over:,Housing Units:,Population for Whom Poverty Status Is Determined:,year
0,"Census Tract 1, Bronx County, New York",12632.1,7703.0,763.0,4846.0,122.0,1855.0,3405.0,67.0,,"$2,440",,0.0,,,,0.0,0.0,1157.0,5276.0,0.0,0.0,2015
1,Unnamed: 2,,,0.099,0.629,0.016,0.24100000000000002,0.645,0.013000000000000001,,,,,,,,,,0.15,,,,2015
2,"Census Tract 2, Bronx County, New York",30733.7,5403.0,2303.0,1127.0,226.0,1496.0,832.0,559.0,"$72,034","$22,180",0.39,1379.0,1958.0,"$414,600","$1,358",1844.0,3539.0,1829.0,3553.0,1492.0,5383.0,2015
3,Unnamed: 4,,,0.426,0.209,0.042,0.27699999999999997,0.23399999999999999,0.157,,,,0.924,,,,0.34299999999999997,0.657,0.33899999999999997,,,,2015
4,"Census Tract 4, Bronx County, New York",16790.8,5915.0,2081.0,2112.0,38.0,1567.0,674.0,938.0,"$74,836","$27,700",0.36,1921.0,1993.0,"$347,200","$1,448",1536.0,4364.0,1292.0,4045.0,2129.0,5900.0,2015
5,Unnamed: 6,,,0.35200000000000004,0.35700000000000004,0.006,0.265,0.16699999999999998,0.23199999999999998,,,,0.902,,,,0.26,0.74,0.218,,,,2015
6,"Census Tract 16, Bronx County, New York",31389.8,5879.0,2291.0,2199.0,0.0,1307.0,1098.0,489.0,"$32,312","$17,526",0.5,1964.0,1973.0,"$390,100",$950,3278.0,2349.0,2294.0,3676.0,2046.0,5627.0,2015
7,Unnamed: 8,,,0.39,0.374,0.0,0.222,0.299,0.133,,,,0.96,,,,0.583,0.418,0.39,,,,2015
8,"Census Tract 19, Bronx County, New York",4082.8,2591.0,494.0,890.0,55.0,1024.0,415.0,340.0,"$37,936","$17,986",0.43,901.0,1968.0,"$347,100","$1,140",1458.0,1059.0,631.0,1704.0,947.0,2517.0,2015
9,Unnamed: 10,,,0.191,0.344,0.021,0.395,0.244,0.2,,,,0.951,,,,0.579,0.42100000000000004,0.244,,,,2015
10,"Census Tract 20, Bronx County, New York",55758.9,8516.0,2628.0,3497.0,278.0,1512.0,1848.0,501.0,"$18,086","$12,023",0.53,2953.0,1954.0,"$377,800",$664,6413.0,2088.0,2199.0,5305.0,3170.0,8501.0,2015
11,Unnamed: 12,,,0.309,0.41100000000000003,0.033,0.17800000000000002,0.348,0.094,,,,0.932,,,,0.754,0.24600000000000002,0.258,,,,2015
12,"Census Tract 23, Bronx County, New York",118296.7,4774.0,866.0,1981.0,0.0,1710.0,1260.0,119.0,"$14,479","$9,781",0.49,1937.0,1957.0,,$405,4043.0,702.0,815.0,2720.0,2004.0,4745.0,2015
13,Unnamed: 14,,,0.18100000000000002,0.415,0.0,0.358,0.46299999999999997,0.044000000000000004,,,,0.9670000000000001,,,,0.852,0.14800000000000002,0.171,,,,2015
14,"Census Tract 24, Bronx County, New York",575.0,150.0,78.0,72.0,0.0,0.0,0.0,72.0,,"$49,365",,30.0,,,,0.0,150.0,72.0,113.0,30.0,150.0,2015
15,Unnamed: 16,,,0.52,0.48,0.0,0.0,0.0,0.637,,,,1.0,,,,0.0,1.0,0.48,,,,2015
16,"Census Tract 25, Bronx County, New York",108678.1,5355.0,1208.0,1182.0,214.0,2586.0,1321.0,249.0,"$17,226","$11,493",0.49,1840.0,1948.0,"$433,300",$549,3799.0,1523.0,1592.0,3026.0,2073.0,5322.0,2015
17,Unnamed: 18,,,0.226,0.221,0.04,0.483,0.43700000000000006,0.08199999999999999,,,,0.888,,,,0.7140000000000001,0.28600000000000003,0.297,,,,2015
18,"Census Tract 27.01, Bronx County, New York",93954.8,3016.0,522.0,1132.0,0.0,1312.0,649.0,144.0,"$20,153","$10,317",0.45,1102.0,1952.0,,$627,2304.0,712.0,796.0,1627.0,1130.0,3016.0,2015
19,Unnamed: 20,,,0.17300000000000001,0.375,0.0,0.435,0.39899999999999997,0.08900000000000001,,,,0.975,,,,0.764,0.23600000000000002,0.264,,,,2015
20,"Census Tract 27.02, Bronx County, New York",78638.6,4778.0,774.0,1535.0,0.0,2283.0,1260.0,173.0,"$17,147","$8,911",0.45,1392.0,1952.0,"$426,900",$995,3610.0,1025.0,1302.0,2484.0,1452.0,4635.0,2015
21,Unnamed: 22,,,0.162,0.321,0.0,0.478,0.507,0.07,,,,0.9590000000000001,,,,0.779,0.221,0.273,,,,2015
22,"Census Tract 28, Bronx County, New York",32874.6,5299.0,172.0,4048.0,92.0,509.0,602.0,818.0,"$49,529","$26,652",0.37,2334.0,1965.0,"$258,600",$927,1473.0,3821.0,668.0,3874.0,2410.0,5294.0,2015
23,Unnamed: 24,,,0.033,0.764,0.017,0.096,0.155,0.21100000000000002,,,,0.9690000000000001,,,,0.278,0.722,0.126,,,,2015
24,"Census Tract 31, Bronx County, New York",24293.8,1466.0,244.0,440.0,32.0,686.0,423.0,67.0,"$37,250","$17,043",0.39,507.0,1939.0,"$58,800",$959,816.0,650.0,609.0,883.0,533.0,1466.0,2015
25,Unnamed: 26,,,0.166,0.3,0.022000000000000002,0.46799999999999997,0.479,0.076,,,,0.951,,,,0.557,0.44299999999999995,0.415,,,,2015
26,"Census Tract 33, Bronx County, New York",67222.9,3912.0,593.0,1590.0,0.0,1570.0,926.0,194.0,"$19,923","$8,555",0.47,1144.0,1953.0,"$313,600",$613,3233.0,645.0,1149.0,2025.0,1239.0,3878.0,2015
27,Unnamed: 28,,,0.152,0.406,0.0,0.401,0.457,0.096,,,,0.9229999999999999,,,,0.8340000000000001,0.166,0.294,,,,2015
28,"Census Tract 35, Bronx County, New York",72006.4,3948.0,394.0,1176.0,0.0,2188.0,1194.0,246.0,"$26,541","$12,300",0.45,1317.0,1939.0,"$366,700",$843,2851.0,1071.0,1196.0,2406.0,1397.0,3922.0,2015
29,Unnamed: 30,,,0.1,0.298,0.0,0.5539999999999999,0.496,0.102,,,,0.943,,,,0.727,0.273,0.303,,,,2015
30,"Census Tract 37, Bronx County, New York",3800.8,246.0,93.0,44.0,0.0,109.0,64.0,9.0,,"$14,771",0.47,118.0,1961.0,,$907,173.0,73.0,48.0,184.0,118.0,246.0,2015
31,Unnamed: 32,,,0.37799999999999995,0.179,0.0,0.44299999999999995,0.348,0.049,,,,1.0,,,,0.703,0.297,0.195,,,,2015
32,"Census Tract 38, Bronx County, New York",48738.2,1193.0,377.0,545.0,22.0,234.0,246.0,95.0,"$37,685","$19,795",0.55,370.0,1960.0,"$360,100",$873,559.0,634.0,250.0,827.0,433.0,1193.0,2015
33,Unnamed: 34,,,0.316,0.457,0.018000000000000002,0.196,0.298,0.115,,,,0.855,,,,0.469,0.531,0.21,,,,2015
34,"Census Tract 39, Bronx County, New York",79229.4,6614.0,1230.0,1297.0,0.0,4014.0,1816.0,432.0,"$25,990","$14,559",0.52,1902.0,1939.0,"$338,600",$954,4660.0,1926.0,2719.0,3873.0,2250.0,6586.0,2015
35,Unnamed: 36,,,0.18600000000000003,0.196,0.0,0.607,0.469,0.11199999999999999,,,,0.845,,,,0.708,0.292,0.41100000000000003,,,,2015
36,"Census Tract 40.01, Bronx County, New York",29844.4,1419.0,387.0,168.0,307.0,506.0,281.0,135.0,"$48,056","$22,652",0.39,490.0,1956.0,"$367,500",$959,471.0,948.0,506.0,1040.0,549.0,1419.0,2015
37,Unnamed: 38,,,0.273,0.11800000000000001,0.21600000000000003,0.35700000000000004,0.27,0.13,,,,0.893,,,,0.332,0.6679999999999999,0.35700000000000004,,,,2015
38,"Census Tract 41, Bronx County, New York",90794.6,6476.0,1113.0,2081.0,11.0,3061.0,1366.0,167.0,"$18,636","$10,877",0.5,2115.0,1955.0,"$361,700",$576,5541.0,840.0,1304.0,3036.0,2184.0,6381.0,2015
39,Unnamed: 40,,,0.172,0.321,0.002,0.473,0.45,0.055,,,,0.968,,,,0.868,0.132,0.201,,,,2015
40,"Census Tract 42, Bronx County, New York",38150.7,7120.0,1912.0,3793.0,143.0,1051.0,1217.0,522.0,"$25,741","$13,846",0.41,2712.0,1963.0,"$149,200",$795,4504.0,2616.0,1187.0,4544.0,2810.0,7120.0,2015
41,Unnamed: 42,,,0.26899999999999996,0.5329999999999999,0.02,0.14800000000000002,0.268,0.115,,,,0.965,,,,0.633,0.36700000000000005,0.16699999999999998,,,,2015
42,"Census Tract 43, Bronx County, New York",69600.9,6057.0,798.0,1793.0,0.0,3185.0,1531.0,313.0,"$21,448","$11,828",0.5,2062.0,1956.0,"$445,800",$780,4678.0,1379.0,1555.0,3506.0,2153.0,6057.0,2015
43,Unnamed: 44,,,0.132,0.29600000000000004,0.0,0.526,0.43700000000000006,0.08900000000000001,,,,0.958,,,,0.772,0.228,0.257,,,,2015
44,"Census Tract 44, Bronx County, New York",46749.4,4754.0,672.0,1975.0,80.0,1814.0,1179.0,301.0,"$22,719","$12,126",0.43,1639.0,1954.0,"$371,300",$526,3000.0,1541.0,843.0,2788.0,1711.0,4541.0,2015
45,Unnamed: 46,,,0.141,0.415,0.017,0.382,0.423,0.10800000000000001,,,,0.958,,,,0.6609999999999999,0.33899999999999997,0.177,,,,2015
46,"Census Tract 46, Bronx County, New York",35801.8,1869.0,572.0,763.0,0.0,478.0,268.0,233.0,"$40,950","$19,260",0.46,699.0,1966.0,"$187,500",$762,997.0,872.0,231.0,1105.0,724.0,1869.0,2015
47,Unnamed: 48,,,0.306,0.408,0.0,0.256,0.243,0.21100000000000002,,,,0.966,,,,0.5329999999999999,0.467,0.124,,,,2015
48,"Census Tract 48, Bronx County, New York",69783.2,3999.0,439.0,1111.0,97.0,2112.0,1207.0,212.0,"$30,301","$13,968",0.43,1213.0,1942.0,"$356,500","$1,054",2704.0,1295.0,1969.0,2540.0,1415.0,3999.0,2015
49,Unnamed: 50,,,0.11,0.278,0.024,0.528,0.475,0.084,,,,0.857,,,,0.6759999999999999,0.324,0.49200000000000005,,,,2015
50,"Census Tract 50.01, Bronx County, New York",129249.4,4885.0,587.0,1953.0,19.0,1796.0,1261.0,316.0,"$27,456","$15,334",0.49,1481.0,1943.0,"$453,400","$1,245",2875.0,1914.0,1801.0,2925.0,1610.0,4789.0,2015
51,Unnamed: 52,,,0.12,0.4,0.004,0.368,0.431,0.10800000000000001,,,,0.92,,,,0.6,0.4,0.369,,,,2015
52,"Census Tract 50.02, Bronx County, New York",128475.0,5650.0,830.0,1147.0,24.0,3131.0,1517.0,234.0,"$28,039","$12,990",0.45,1759.0,1939.0,"$487,500","$1,106",3587.0,2021.0,3268.0,3264.0,1992.0,5608.0,2015
53,Unnamed: 54,,,0.147,0.203,0.004,0.5539999999999999,0.465,0.07200000000000001,,,,0.883,,,,0.64,0.36,0.578,,,,2015
54,"Census Tract 51, Bronx County, New York",29923.2,5653.0,647.0,2136.0,0.0,2703.0,1355.0,217.0,"$18,633","$10,602",0.46,1960.0,1951.0,,$493,4565.0,1085.0,1245.0,3192.0,2031.0,5650.0,2015
55,Unnamed: 56,,,0.115,0.37799999999999995,0.0,0.478,0.425,0.068,,,,0.965,,,,0.8079999999999999,0.192,0.22,,,,2015
56,"Census Tract 52, Bronx County, New York",32306.8,2277.0,471.0,628.0,65.0,957.0,564.0,98.0,"$17,756","$15,123",0.6,813.0,1952.0,"$308,300",$663,1584.0,693.0,719.0,1415.0,831.0,2277.0,2015
57,Unnamed: 58,,,0.207,0.276,0.028999999999999998,0.42,0.39899999999999997,0.069,,,,0.978,,,,0.696,0.304,0.316,,,,2015
58,"Census Tract 53, Bronx County, New York",143659.1,3727.0,313.0,1987.0,6.0,1159.0,728.0,343.0,"$17,719","$10,031",0.44,1406.0,1973.0,,$813,2623.0,1078.0,800.0,2069.0,1647.0,3701.0,2015
59,Unnamed: 60,,,0.084,0.5329999999999999,0.002,0.311,0.35200000000000004,0.166,,,,0.8540000000000001,,,,0.7090000000000001,0.29100000000000004,0.215,,,,2015
60,"Census Tract 54, Bronx County, New York",80647.4,6219.0,1136.0,1622.0,145.0,2753.0,1721.0,293.0,"$27,380","$14,711",0.48,1729.0,1939.0,"$431,000","$1,179",3821.0,2344.0,2941.0,4096.0,1979.0,6165.0,2015
61,Unnamed: 62,,,0.183,0.261,0.023,0.44299999999999995,0.42,0.07200000000000001,,,,0.8740000000000001,,,,0.62,0.38,0.473,,,,2015
62,"Census Tract 56, Bronx County, New York",46935.8,2468.0,366.0,710.0,45.0,1182.0,672.0,96.0,"$17,771","$13,596",0.53,871.0,1939.0,"$468,200","$1,042",1555.0,913.0,993.0,1656.0,1021.0,2468.0,2015
63,Unnamed: 64,,,0.14800000000000002,0.28800000000000003,0.018000000000000002,0.479,0.406,0.057999999999999996,,,,0.853,,,,0.63,0.37,0.402,,,,2015
64,"Census Tract 59.02, Bronx County, New York",115343.9,3131.0,322.0,992.0,42.0,1486.0,647.0,347.0,"$38,542","$19,604",0.46,1065.0,1939.0,"$187,500","$1,217",1924.0,1194.0,1317.0,1877.0,1140.0,3118.0,2015
65,Unnamed: 66,,,0.10300000000000001,0.317,0.013000000000000001,0.475,0.345,0.185,,,,0.934,,,,0.617,0.38299999999999995,0.42100000000000004,,,,2015
66,"Census Tract 60, Bronx County, New York",9934.8,1256.0,164.0,277.0,23.0,792.0,209.0,202.0,"$41,190","$15,989",0.46,346.0,1939.0,"$327,800","$1,102",649.0,603.0,504.0,797.0,396.0,1252.0,2015
67,Unnamed: 68,,,0.131,0.221,0.018000000000000002,0.631,0.262,0.254,,,,0.8740000000000001,,,,0.518,0.48200000000000004,0.401,,,,2015
68,"Census Tract 61, Bronx County, New York",39603.8,3706.0,189.0,2942.0,18.0,392.0,361.0,1038.0,"$48,298","$31,379",0.36,2169.0,,"$24,500",$954,854.0,2852.0,576.0,3018.0,2368.0,3706.0,2015
69,Unnamed: 70,,,0.051,0.794,0.005,0.106,0.12,0.344,,,,0.9159999999999999,,,,0.23,0.77,0.155,,,,2015
70,"Census Tract 62, Bronx County, New York",102145.1,7610.0,872.0,3162.0,15.0,3169.0,2331.0,344.0,"$24,480","$12,152",0.46,2434.0,1956.0,"$374,100",$613,4947.0,2662.0,2549.0,4335.0,2542.0,7609.0,2015
71,Unnamed: 72,,,0.115,0.41600000000000004,0.002,0.41600000000000004,0.5379999999999999,0.079,,,,0.958,,,,0.65,0.35,0.335,,,,2015
72,"Census Tract 63, Bronx County, New York",11168.5,4431.0,1148.0,1160.0,223.0,1733.0,994.0,685.0,"$32,064","$19,243",0.47,1834.0,1939.0,"$273,000","$1,153",2308.0,2113.0,1835.0,3218.0,2013.0,4421.0,2015
73,Unnamed: 74,,,0.259,0.262,0.05,0.391,0.309,0.213,,,,0.9109999999999999,,,,0.522,0.478,0.414,,,,2015
74,"Census Tract 64, Bronx County, New York",56583.0,3590.0,1008.0,1286.0,68.0,1004.0,520.0,340.0,"$30,726","$15,846",0.49,1294.0,1956.0,"$545,600","$1,181",2177.0,1413.0,845.0,2194.0,1457.0,3590.0,2015
75,Unnamed: 76,,,0.281,0.358,0.019,0.28,0.237,0.155,,,,0.888,,,,0.606,0.39399999999999996,0.235,,,,2015
76,"Census Tract 65, Bronx County, New York",54128.5,5487.0,802.0,1851.0,87.0,2729.0,887.0,347.0,"$21,384","$11,967",0.49,1936.0,1969.0,,$983,4113.0,1347.0,1688.0,3197.0,2001.0,5460.0,2015
77,Unnamed: 78,,,0.146,0.337,0.016,0.49700000000000005,0.27699999999999997,0.109,,,,0.968,,,,0.753,0.247,0.308,,,,2015
78,"Census Tract 67, Bronx County, New York",90478.3,7421.0,922.0,2393.0,0.0,3865.0,2403.0,220.0,"$21,016","$13,243",0.62,2312.0,1950.0,,$708,6145.0,1101.0,2768.0,4264.0,2424.0,7246.0,2015
79,Unnamed: 80,,,0.124,0.32299999999999995,0.0,0.521,0.564,0.052000000000000005,,,,0.9540000000000001,,,,0.848,0.152,0.373,,,,2015
80,"Census Tract 68, Bronx County, New York",54447.6,3288.0,382.0,1090.0,137.0,1284.0,540.0,296.0,"$47,232","$17,178",0.4,974.0,1955.0,"$385,100","$1,247",1901.0,1387.0,1483.0,2141.0,1060.0,3288.0,2015
81,Unnamed: 82,,,0.11599999999999999,0.332,0.042,0.391,0.252,0.138,,,,0.919,,,,0.578,0.42200000000000004,0.451,,,,2015
82,"Census Tract 69, Bronx County, New York",117858.9,8554.0,950.0,3458.0,109.0,3812.0,1779.0,788.0,"$19,741","$12,111",0.53,2668.0,1965.0,"$450,000",$734,6253.0,2265.0,2528.0,4528.0,2792.0,8518.0,2015
83,Unnamed: 84,,,0.111,0.40399999999999997,0.013000000000000001,0.446,0.39299999999999996,0.174,,,,0.956,,,,0.7340000000000001,0.266,0.29600000000000004,,,,2015
84,"Census Tract 70, Bronx County, New York",57743.2,4568.0,1036.0,1213.0,333.0,1935.0,1050.0,316.0,"$34,191","$14,602",0.45,1322.0,1951.0,"$438,200","$1,284",2675.0,1836.0,1742.0,2702.0,1476.0,4511.0,2015
85,Unnamed: 86,,,0.22699999999999998,0.266,0.073,0.424,0.389,0.11699999999999999,,,,0.8959999999999999,,,,0.593,0.40700000000000003,0.381,,,,2015
86,"Census Tract 71, Bronx County, New York",24979.5,2547.0,239.0,1109.0,24.0,1097.0,382.0,343.0,"$38,289","$18,245",0.44,860.0,1994.0,"$221,300",$973,1261.0,1206.0,413.0,1512.0,933.0,2467.0,2015
87,Unnamed: 88,,,0.094,0.435,0.009000000000000001,0.431,0.253,0.22699999999999998,,,,0.922,,,,0.511,0.489,0.162,,,,2015
88,"Census Tract 72, Bronx County, New York",70927.2,5822.0,1022.0,1124.0,1295.0,1760.0,1136.0,743.0,"$37,634","$14,985",0.45,1663.0,1939.0,"$372,300","$1,131",3445.0,2329.0,2664.0,3485.0,1788.0,5774.0,2015
89,Unnamed: 90,,,0.17600000000000002,0.193,0.222,0.302,0.326,0.213,,,,0.93,,,,0.597,0.40299999999999997,0.45799999999999996,,,,2015
90,"Census Tract 73, Bronx County, New York",69498.3,3761.0,285.0,1378.0,0.0,2043.0,1006.0,122.0,"$18,358","$9,872",0.47,1291.0,1945.0,,$962,2848.0,900.0,1223.0,2220.0,1387.0,3748.0,2015
91,Unnamed: 92,,,0.076,0.366,0.0,0.5429999999999999,0.45299999999999996,0.055,,,,0.9309999999999999,,,,0.76,0.24,0.325,,,,2015
92,"Census Tract 74, Bronx County, New York",50301.9,3635.0,1095.0,998.0,8.0,1487.0,520.0,550.0,"$44,455","$22,275",0.43,1361.0,1970.0,"$401,900","$1,182",1572.0,2063.0,699.0,2454.0,1410.0,3635.0,2015
93,Unnamed: 94,,,0.301,0.275,0.002,0.409,0.212,0.22399999999999998,,,,0.965,,,,0.433,0.568,0.192,,,,2015
94,"Census Tract 75, Bronx County, New York",63642.0,5599.0,528.0,2552.0,0.0,2293.0,990.0,427.0,"$25,452","$13,290",0.45,2035.0,1959.0,"$304,200",$757,3771.0,1775.0,996.0,3077.0,2203.0,5546.0,2015
95,Unnamed: 96,,,0.094,0.456,0.0,0.41,0.322,0.139,,,,0.924,,,,0.68,0.32,0.17800000000000002,,,,2015
96,"Census Tract 76, Bronx County, New York",66654.1,5587.0,1264.0,1373.0,521.0,1990.0,1399.0,389.0,"$33,465","$15,194",0.47,1604.0,1941.0,"$486,800","$1,211",3223.0,2322.0,2295.0,3587.0,1749.0,5545.0,2015
97,Unnamed: 98,,,0.226,0.24600000000000002,0.09300000000000001,0.35600000000000004,0.39,0.10800000000000001,,,,0.917,,,,0.581,0.419,0.41100000000000003,,,,2015
98,"Census Tract 77, Bronx County, New York",44373.2,1933.0,275.0,513.0,0.0,1102.0,339.0,144.0,"$26,486","$13,724",0.46,603.0,1974.0,"$353,800","$1,184",1295.0,638.0,625.0,1096.0,628.0,1933.0,2015
99,Unnamed: 100,,,0.142,0.265,0.0,0.57,0.309,0.131,,,,0.96,,,,0.67,0.33,0.32299999999999995,,,,2015
100,"Census Tract 78, Bronx County, New York",54922.0,6518.0,1434.0,1339.0,763.0,2793.0,1311.0,521.0,"$30,437","$14,343",0.5,2017.0,1951.0,"$422,600","$1,275",3544.0,2974.0,2347.0,3933.0,2224.0,6518.0,2015
101,Unnamed: 102,,,0.22,0.205,0.11699999999999999,0.429,0.33299999999999996,0.133,,,,0.907,,,,0.544,0.456,0.36,,,,2015
102,"Census Tract 79, Bronx County, New York",84008.1,6420.0,956.0,1655.0,0.0,3699.0,1709.0,279.0,"$24,278","$13,513",0.51,2340.0,1939.0,,$642,4244.0,2129.0,1925.0,3620.0,2499.0,6373.0,2015
103,Unnamed: 104,,,0.149,0.258,0.0,0.5760000000000001,0.47200000000000003,0.077,,,,0.9359999999999999,,,,0.6659999999999999,0.33399999999999996,0.3,,,,2015
104,"Census Tract 83, Bronx County, New York",83317.2,6882.0,590.0,1623.0,299.0,4147.0,2023.0,579.0,"$19,818","$11,959",0.53,2143.0,1939.0,"$372,200",$904,4900.0,1965.0,2658.0,4191.0,2211.0,6865.0,2015
105,Unnamed: 106,,,0.086,0.23600000000000002,0.043,0.603,0.483,0.138,,,,0.9690000000000001,,,,0.7140000000000001,0.28600000000000003,0.386,,,,2015
106,"Census Tract 84, Bronx County, New York",37811.9,2289.0,612.0,922.0,78.0,570.0,282.0,319.0,"$60,135","$23,698",0.44,684.0,1968.0,"$441,500","$1,503",659.0,1630.0,529.0,1434.0,757.0,2289.0,2015
107,Unnamed: 108,,,0.267,0.40299999999999997,0.034,0.249,0.19699999999999998,0.223,,,,0.904,,,,0.28800000000000003,0.7120000000000001,0.231,,,,2015
108,"Census Tract 85, Bronx County, New York",84960.4,5959.0,574.0,1386.0,61.0,3801.0,1602.0,437.0,"$27,174","$12,216",0.45,1750.0,1939.0,"$231,800",$914,3797.0,1924.0,2194.0,3549.0,1944.0,5721.0,2015
109,Unnamed: 110,,,0.096,0.233,0.01,0.638,0.451,0.12300000000000001,,,,0.9,,,,0.664,0.336,0.368,,,,2015
110,"Census Tract 86, Bronx County, New York",53470.1,3874.0,1254.0,1091.0,188.0,1188.0,989.0,225.0,"$23,045","$12,513",0.48,1424.0,1957.0,"$402,600",$402,2762.0,1112.0,913.0,2427.0,1469.0,3874.0,2015
111,Unnamed: 112,,,0.324,0.282,0.049,0.307,0.408,0.09300000000000001,,,,0.9690000000000001,,,,0.713,0.287,0.23600000000000002,,,,2015
112,"Census Tract 87, Bronx County, New York",72785.6,6002.0,920.0,1538.0,0.0,3426.0,1474.0,303.0,"$29,188","$14,050",0.46,1889.0,1954.0,,$962,3402.0,2453.0,2324.0,3847.0,2003.0,5855.0,2015
113,Unnamed: 114,,,0.153,0.256,0.0,0.5710000000000001,0.38299999999999995,0.079,,,,0.943,,,,0.581,0.419,0.387,,,,2015
114,"Census Tract 89, Bronx County, New York",81278.5,3438.0,458.0,1004.0,47.0,1880.0,939.0,156.0,"$20,849","$11,550",0.48,1208.0,1939.0,,$723,2529.0,909.0,1093.0,1887.0,1280.0,3438.0,2015
115,Unnamed: 116,,,0.133,0.292,0.013999999999999999,0.547,0.498,0.083,,,,0.9440000000000001,,,,0.736,0.264,0.318,,,,2015
116,"Census Tract 90, Bronx County, New York",9279.6,3476.0,1334.0,1161.0,163.0,770.0,610.0,382.0,"$27,000","$19,161",0.6,1178.0,1958.0,"$425,700",$435,2084.0,1392.0,761.0,2062.0,1221.0,3476.0,2015
117,Unnamed: 118,,,0.384,0.33399999999999996,0.047,0.222,0.29600000000000004,0.185,,,,0.965,,,,0.6,0.401,0.21899999999999997,,,,2015
118,"Census Tract 92, Bronx County, New York",47183.0,5622.0,938.0,817.0,1003.0,2587.0,880.0,645.0,"$35,227","$18,825",0.5,1778.0,1946.0,"$453,000","$1,304",2923.0,2605.0,2103.0,3536.0,1878.0,5528.0,2015
119,Unnamed: 120,,,0.16699999999999998,0.145,0.17800000000000002,0.46,0.249,0.182,,,,0.9470000000000001,,,,0.529,0.47100000000000003,0.374,,,,2015
120,"Census Tract 93, Bronx County, New York",7338.9,6517.0,1156.0,1830.0,0.0,3292.0,1477.0,423.0,"$30,159","$11,783",0.45,1676.0,1939.0,"$330,600","$1,104",4328.0,1412.0,2315.0,4049.0,1971.0,5740.0,2015
121,Unnamed: 122,,,0.177,0.281,0.0,0.505,0.365,0.105,,,,0.85,,,,0.754,0.24600000000000002,0.355,,,,2015
122,"Census Tract 96, Bronx County, New York",9490.9,2562.0,526.0,561.0,381.0,1018.0,500.0,325.0,"$41,250","$17,217",0.45,723.0,1946.0,"$385,200","$1,385",1153.0,1206.0,929.0,1678.0,817.0,2359.0,2015
123,Unnamed: 124,,,0.205,0.21899999999999997,0.149,0.397,0.298,0.19399999999999998,,,,0.885,,,,0.489,0.511,0.363,,,,2015
124,"Census Tract 98, Bronx County, New York",25304.4,5041.0,1840.0,1525.0,152.0,1399.0,512.0,807.0,"$57,438","$24,276",0.42,1731.0,1958.0,"$402,500","$1,415",1811.0,3205.0,1070.0,3229.0,1822.0,5016.0,2015
125,Unnamed: 126,,,0.365,0.303,0.03,0.278,0.159,0.25,,,,0.95,,,,0.361,0.639,0.212,,,,2015
126,"Census Tract 110, Bronx County, New York",191.4,153.0,0.0,0.0,0.0,153.0,14.0,38.0,,"$29,025",0.35,55.0,1953.0,,"$1,411",32.0,121.0,0.0,103.0,66.0,153.0,2015
127,Unnamed: 128,,,0.0,0.0,0.0,1.0,0.136,0.369,,,,0.833,,,,0.209,0.7909999999999999,0.0,,,,2015
128,"Census Tract 115.02, Bronx County, New York",34555.9,4566.0,974.0,1654.0,49.0,1724.0,953.0,312.0,"$21,765","$10,986",0.52,1360.0,1945.0,"$386,100",$889,3250.0,1172.0,1401.0,2490.0,1570.0,4422.0,2015
129,Unnamed: 130,,,0.213,0.36200000000000004,0.011000000000000001,0.37799999999999995,0.38299999999999995,0.125,,,,0.866,,,,0.735,0.265,0.307,,,,2015
130,"Census Tract 117, Bronx County, New York",3031.9,1603.0,370.0,524.0,15.0,634.0,282.0,146.0,"$25,483","$14,854",0.51,577.0,1942.0,,"$1,019",1005.0,598.0,303.0,952.0,621.0,1603.0,2015
131,Unnamed: 132,,,0.231,0.327,0.009000000000000001,0.396,0.29600000000000004,0.153,,,,0.929,,,,0.627,0.373,0.18899999999999997,,,,2015
132,"Census Tract 118, Bronx County, New York",12847.4,5364.0,4390.0,101.0,226.0,465.0,296.0,843.0,"$83,077","$28,379",0.39,1522.0,1954.0,"$401,400","$1,527",647.0,3376.0,671.0,2914.0,1635.0,4023.0,2015
133,Unnamed: 134,,,0.818,0.019,0.042,0.087,0.102,0.289,,,,0.9309999999999999,,,,0.161,0.8390000000000001,0.125,,,,2015
134,"Census Tract 119, Bronx County, New York",87598.3,5603.0,692.0,1853.0,17.0,2791.0,1342.0,247.0,"$22,097","$13,201",0.54,1943.0,1939.0,,$937,4289.0,1314.0,1757.0,3164.0,2074.0,5603.0,2015
135,Unnamed: 136,,,0.124,0.331,0.003,0.498,0.424,0.078,,,,0.937,,,,0.7659999999999999,0.235,0.314,,,,2015
136,"Census Tract 121.01, Bronx County, New York",68043.4,3057.0,438.0,829.0,39.0,1690.0,737.0,183.0,"$27,813","$11,175",0.4,869.0,1943.0,"$455,700","$1,055",2232.0,821.0,1301.0,1779.0,1014.0,3053.0,2015
137,Unnamed: 138,,,0.14300000000000002,0.271,0.013000000000000001,0.5529999999999999,0.414,0.10300000000000001,,,,0.857,,,,0.731,0.26899999999999996,0.426,,,,2015
