,ct_index,Population_density,Total_pop,perc_white,perc_black,perc_asian,perc_hispanic,high_school_below,bachelor_up,Median_hhs_Income,Per_Capita_Income,Gini_Index,Occupied_rate,Median_Value,Median_Rent,inc_to_poverty_under2,inc_to_poverty_above2,Foreign_born,year,GEO.id2,Total_Housing_unit,n_ct,Total Low-Income Units:,perc_pc,perc_pc_,building_age,entropy_index,log_pop,log_pop_density,log_h_unit,log_income,log_inc_p
553,"Census Tract 211, Kings County, New York",17362.975,1290.0,0.28653649367101197,0.4963436181906653,0.0002233973016527199,0.14518482281435968,0.1766389295150629,0.315336598859683,53845.75,30438.5,0.465,0.8434050266407842,13.206750480664493,7.098375638590786,0.33029904449265446,0.6697009555073455,0.20803215974542233,2013.0,36047021100.0,708.0,211.0,275.0,0.3884180790960452,0.440844591901656,76.5,0.976514707318156,7.162397497355718,9.762095344499755,6.56244409369372,10.89387875653588,10.323463533494703
554,"Census Tract 211, New York County, New York",78330.42,9532.0,0.4215873865126075,0.21525967021947734,4.451217022529027e-05,0.14293929015150075,0.13024749681758874,0.5853203064714123,51027.2,35281.8,0.528,0.9041487509696913,13.049491563968418,7.008324333903833,0.3907375131487776,0.6092624868512224,0.3445356828664644,2012.2,36061021100.0,4586.0,211.0,16.0,0.003488879197557785,0.0034812358082187437,65.2,0.9687989441108424,9.162409838218633,11.268691312277204,8.43076346341785,10.840114102868121,10.471122529227394
555,"Census Tract 212, Bronx County, New York",142340.9,5513.6,0.10783913665751195,0.4031784180700675,1.956792762520605e-05,0.24319042006201216,0.14148944709304295,0.2670793651810056,51376.8,23890.8,0.354,0.9461654370913821,11.708492248514204,7.0198331823874875,0.3554467255951447,0.6445532744048553,0.2937308775354451,2012.2,36005021200.0,2310.0,212.0,0.0,0.0,0.0,71.0,0.94734565308946,8.61497304633361,11.86598016372213,7.745002803515839,10.846941987681122,10.081248726573751
556,"Census Tract 212, Kings County, New York",70947.7,5227.5,0.2474338591303854,0.003921006888277105,4.735456274094767e-05,0.0062676712107375965,0.5003565876657958,0.137750695760284,35638.5,14474.0,0.445,0.9196935743167535,13.475903412647574,7.050556077613808,0.6752944339903981,0.32470556600960176,0.6416427781126877,2014.0,36047021200.0,1579.0,212.0,0.0,0.0,0.0,78.0,0.39695977735186555,8.56168843130279,11.169698264867533,7.364547014255642,10.481181793156953,9.580109215426074
557,"Census Tract 212, New York County, New York",60096.95,4079.75,0.07171907919864545,0.7942413771519624,1.751835238608479e-05,0.0380402718320974,0.14142400862136076,0.4290645627001472,52058.25,36080.5,0.4225,0.8826555682759857,13.443867360860557,7.002838160228829,0.27423194100805603,0.7257680589919441,0.16556767307047313,2011.5,36061021200.0,2773.0,212.0,216.0,0.07789397764154346,0.08127369391865491,59.5,0.48505326968263796,8.313790991011045,11.003714370483458,7.927685045615778,10.860118562924011,10.493507832173664
558,"Census Tract 212, Queens County, New York",26959.1,2377.6,0.19163210654412724,0.11677288470345308,8.09958421614464e-05,0.4446968738204947,0.48070772927284866,0.1476627347965211,37523.8,15910.2,0.42800000000000005,0.9247099155330455,12.979923853505081,7.009589584863405,0.5668654739299377,0.43313452607006236,0.5713756071687551,2012.2,36081021200.0,724.0,212.0,0.0,0.0,0.0,77.0,0.9163016725816938,7.77384685452344,10.202076181679708,6.584791392385716,10.532730677309454,9.674715691963067
559,"Census Tract 213, Kings County, New York",62772.35,4526.5,0.12876526800007543,0.7986661777334101,2.8654385338137223e-05,0.045896323464151345,0.1345325220392824,0.28054477592994054,43890.0,23746.75,0.4525,0.944544449142823,12.888032480449542,6.944810186933148,0.4166457827573214,0.5833542172426787,0.4502381215025347,2011.5,36047021300.0,2001.0,213.0,3.0,0.0014992503748125937,0.0015334284232964425,77.5,0.5724195058052353,8.417704292915495,11.04726996887747,7.601402334583733,10.68944178268228,10.07520095799379
560,"Census Tract 213, Richmond County, New York",17220.98,4915.8,0.5478642902745797,0.1843029890014914,0.00011354650373698951,0.12364991791092358,0.17425056034721445,0.19455943355271232,56593.0,21432.6,0.44399999999999995,0.8961525131680659,12.807926567643728,7.015891937586715,0.34417046989652667,0.6558295301034733,0.268585629055558,2012.2,36085021300.0,1737.0,213.0,38.0,0.021876799078871616,0.022269612752177266,78.0,0.8914177948488469,8.500209786375825,9.753883686931482,7.459914766241105,10.943640581631241,9.972668406353295
561,"Census Tract 213.01, Bronx County, New York",48053.55,1244.5,0.11480043056539077,0.20931532759070448,9.247267406688382e-05,0.6378522268994837,0.3287204391200612,0.08394834946444941,20278.0,14072.5,0.485,0.9578875660938779,12.657705434483345,6.762729506931879,0.6754113469879884,0.3245886530120116,0.3619981614148853,2013.0,36005021301.0,468.0,213.01,402.0,0.8589743589743589,0.8991025064339793,73.0,0.855675804402032,7.126489121807647,10.780071293042914,6.148468295917647,9.917291833512525,9.551977817338182
562,"Census Tract 213.02, Bronx County, New York",82466.95000000001,5305.25,0.12751051110408068,0.43490017712381357,2.4777917994714726e-05,0.41425411549625,0.3920376750410518,0.11150015125676213,27870.0,13434.75,0.4425,0.9743418213227698,13.037948626261965,6.842149521884143,0.6484494769509908,0.35155052304900913,0.3929216740749651,2011.5,36005021302.0,1995.0,213.02,846.0,0.4240601503759399,0.466815836192211,56.5,0.987514095435257,8.576452175291159,11.320152885998121,7.598399329323964,10.235306120475993,9.505599912763321
563,"Census Tract 213.03, New York County, New York",99358.43333333335,5880.666666666667,0.16739623950156704,0.5411563902576092,2.8476791224321474e-05,0.22655820331577467,0.24896451253023666,0.27184302541265487,37256.333333333336,21055.666666666668,0.4633333333333333,0.8938816082429346,11.96591008904637,6.9411900550683745,0.49770445260191964,0.5022955473980804,0.32709053769322843,2012.3333333333333,36061021303.0,2443.0,213.03,379.0,0.15513712648383135,0.15667761480150896,78.0,0.9598635560221943,8.679425413150602,11.506489129463823,7.8009820712577405,10.525577231726905,9.95492500319933
564,"Census Tract 214, Queens County, New York",42318.02,6029.6,0.23510919952009166,0.09795632339500032,3.9116580682698374e-05,0.2787978924267617,0.20309288268409847,0.33466535694099686,50820.8,23069.0,0.41200000000000003,0.9611944698742271,12.858606143204822,7.134890851565884,0.3906225154800224,0.6093774845199776,0.571258777095685,2012.2,36081021400.0,2324.0,214.0,0.0,0.0,0.0,68.2,0.9189916413272712,8.704435952529261,10.652968279048249,7.751045117971802,10.836060998584177,10.046245003891086
565,"Census Tract 215, Kings County, New York",88678.51999999999,5313.2,0.4048477626007775,0.4341795073308331,7.614229583779539e-05,0.043714813662132715,0.08671300359340631,0.5881183241528619,60079.4,40150.2,0.45599999999999996,0.913651642686977,13.193418121769696,7.0601329594030195,0.30494473015378853,0.6950552698462116,0.33682539824119445,2012.2,36047021500.0,2703.0,215.0,123.0,0.04550499445061043,0.04542884445433228,78.0,0.8502924456466964,8.577949569258347,11.392772974371315,7.902117546276448,11.003422299703729,10.60038270068255
566,"Census Tract 215, New York County, New York",122434.0,3295.3333333333335,0.1420156643286544,0.6311338914499226,4.2170849226305696e-05,0.1799711488921217,0.2697627264644886,0.25893766378089816,30773.333333333332,18777.333333333332,0.5166666666666667,0.8922253062710429,13.046849288927111,6.755380798556135,0.5932756551801345,0.40672434481986547,0.24644192392920006,2012.3333333333333,36061021500.0,1459.0,215.0,376.0,0.2577107607950651,0.2718664902926667,44.666666666666664,0.8507158111257057,8.100262605198795,11.715327388265036,7.285506548522785,10.334403793073816,9.84040574764983
567,"Census Tract 215.01, Bronx County, New York",98962.15,3298.0,0.11870179952722265,0.29956238997574514,3.599082668195218e-05,0.5579254285745545,0.40211845249628625,0.11589578723013697,26193.0,11479.0,0.47,0.7478636786463363,12.959256039534178,6.774223886357614,0.6667395511160854,0.3332604488839147,0.36673603896960616,2009.5,36005021501.0,1421.0,215.01,159.0,0.11189303307529908,0.1220824535155573,67.5,0.9399787184993522,8.101071503119543,11.502492732780244,7.259116128097101,10.173247478478917,9.348274558065496
568,"Census Tract 215.02, Bronx County, New York",98724.06666666667,6063.666666666667,0.0733531857889242,0.2875532416553654,1.2130669330002766e-05,0.6008262129376886,0.4274838899284345,0.06649510291079469,22321.0,11066.0,0.43,0.9296986461641236,11.978962905946085,6.791595924441851,0.6801350295304163,0.31986497046958373,0.4062000508408666,2010.6666666666667,36005021502.0,2155.0,215.02,837.0,0.3883990719257541,0.400111410675346,74.0,0.8505741788891972,8.710069956594106,11.500084032239984,7.675546002537848,10.013283218359012,9.311632623458054
569,"Census Tract 216, New York County, New York",124124.975,8300.5,0.23579411684094143,0.6060182635157639,2.8405128464009395e-05,0.07945020534818825,0.18878633684032042,0.404951972058553,43306.5,30703.75,0.5525,0.8501547895690671,13.541073712262515,6.89719976504262,0.41750866743373416,0.582491332566266,0.2655997907770596,2013.0,36061021600.0,3771.0,216.0,371.0,0.09838239193847784,0.09723804233159748,78.0,0.8359296038700952,9.024071032934131,11.729044199937585,8.235095497258357,10.676058018197821,10.332140075952738
570,"Census Tract 216, Queens County, New York",17273.46,4535.0,0.478034628979395,0.13310752775719817,0.00010538759145916777,0.17154331053029898,0.1876392162228516,0.39201159967969657,61025.0,33835.0,0.42800000000000005,0.9354057819378667,12.359565966487283,7.172884946963406,0.31436436392998895,0.6856356360700111,0.4544930022739725,2012.2,36081021600.0,2038.0,216.0,0.0,0.0,0.0,59.6,0.9111115746662527,8.419580362549237,9.756926498497137,7.61972421378267,11.019038895261161,10.429251048666325
571,"Census Tract 216.01, Bronx County, New York",62275.44,3991.2,0.23511843961507303,0.21688058321652912,5.892707329870221e-05,0.47273008221750634,0.3283834929335495,0.10483119664179792,25269.8,14246.8,0.4699999999999999,0.8939339385507579,11.933476210496433,7.00850518208228,0.6492625794579401,0.35073742054206,0.3357902874918233,2012.2,36005021601.0,1753.0,216.01,0.0,0.0,0.0,76.0,1.0226994061419483,8.291847216546827,11.03932240554099,7.469083884921234,10.13736528582777,9.5642875990756
572,"Census Tract 216.02, Bronx County, New York",91154.48,5954.4,0.13990723235646868,0.44151290993153214,2.335885409677746e-05,0.1788864166986405,0.21596569520340245,0.2733953141032615,44122.2,21942.2,0.404,0.9553139717356652,11.776827008756605,7.006514051005401,0.45873735163129953,0.5412626483687004,0.30451192617737,2012.2,36005021602.0,2588.0,216.02000000000004,0.0,0.0,0.0,74.0,0.9352480842503865,8.6918857210457,11.420310928652153,7.858640655620791,10.694718336131523,9.99616700227528
573,"Census Tract 217, Bronx County, New York",86196.6,5331.5,0.07872964859615045,0.45808811583966097,1.4885899451907197e-05,0.4318408264170934,0.40846673804041334,0.07335608795310464,20221.5,10860.0,0.48,0.8772482902357182,12.639963227822042,6.858565034791365,0.7442433691822488,0.2557566308177512,0.33868255341691683,2012.5,36005021700.0,1931.0,217.0,302.0,0.15639564992232005,0.16057643925466797,78.0,0.9203108137207576,8.581387903458234,11.36438601271843,7.565793282428515,9.91450167379923,9.292841593487926
574,"Census Tract 217, Kings County, New York",79906.88,3703.4,0.23712076446007221,0.5332786201403663,6.516768657570367e-05,0.10559585390501361,0.1799569006036664,0.40932851919395646,48179.2,25598.4,0.45,0.9137959726773829,13.343745378098877,6.925005632388665,0.44402857577970833,0.5559714242202916,0.3635116800180855,2012.2,36047021700.0,1745.0,217.0,54.0,0.030945558739255013,0.03149998825090415,78.0,0.8758389165693361,8.217006595603715,11.28861723568186,7.4645098346365275,10.782682671630841,10.150285128514447
575,"Census Tract 218, Bronx County, New York",52389.9,6472.2,0.13544903418719606,0.2912246952666679,2.0907138763663647e-05,0.4917924039462222,0.3065163345361159,0.16828964779418526,35008.6,17673.0,0.466,0.9263915554418982,12.660645327745366,6.9718562043886605,0.5357719776106813,0.4642280223893188,0.33704092159615406,2012.2,36005021800.0,2441.0,218.0,0.0,0.0,0.0,73.4,0.9757998412218619,8.775271360609437,10.86646910363923,7.80016307039296,10.463349024574454,9.779793330189797
576,"Census Tract 218, Kings County, New York",74005.55,4509.5,0.8791516391607332,0.00499006696005673,0.00019499803079220992,0.026909458999944395,0.22252338739327587,0.1635619646772063,33935.5,13152.0,0.515,0.9608697653014266,13.618582848780957,7.208600337960199,0.7035972761276843,0.2964027238723158,0.1603241610801006,2014.5,36047021800.0,1025.0,218.0,0.0,0.0,0.0,78.0,0.23754983379408875,8.413941561605762,11.211895369373947,6.932447891572509,10.432216943079704,9.48432911729596
577,"Census Tract 218, New York County, New York",100441.475,7053.0,0.20707480979811854,0.6524774788422003,2.924052802767534e-05,0.09569008287780076,0.18372630248383365,0.3950334933398164,46044.75,26578.25,0.5175000000000001,0.9094925505783644,13.376152518832926,6.935127225777988,0.5182587878091747,0.48174121219082533,0.21123574904242692,2013.0,36061021800.0,3042.0,218.0,229.0,0.07527942143326759,0.07789382586154128,78.0,0.8223342284740461,8.86120833720818,11.517330498548,8.020270472819238,10.737369028669558,10.187848491123082
578,"Census Tract 219, Kings County, New York",65540.82,3738.6,0.1893938429071569,0.6738765766881343,5.080917239344716e-05,0.04510668949011383,0.19008260963604567,0.3422268789567598,41260.8,24872.0,0.508,0.8960463350427676,13.4049525027901,7.046647277848756,0.43423167156932874,0.5657683284306713,0.3601093400294329,2012.2,36047021900.0,1679.0,219.0,91.0,0.05419892793329362,0.05346660150370004,78.0,0.7140360894198021,8.22646648877823,11.090428433617932,7.425953657077541,10.627668175676247,10.12149795173859
579,"Census Tract 219, New York County, New York",53305.75,5883.5,0.1394384725665225,0.395902224320692,2.3928045680115918e-05,0.40921764230949964,0.3919034550513875,0.11953195319531953,17964.0,11326.0,0.5,0.9076561495454258,11.689815631766976,6.3216671707156,0.7220806050540136,0.2779193949459865,0.29023352732287205,2012.0,36061021900.0,2195.0,219.0,1130.0,0.5148063781321185,0.49348148718719176,63.0,1.002553565488745,8.679907101903984,10.883799484260269,7.693937325509272,9.796125034207629,9.33485624667375
580,"Census Tract 22, Kings County, New York",38600.75,5027.75,0.524322378516792,0.032942291071481236,0.00010383220616488176,0.23935887701657485,0.3533516872372726,0.22851248169564714,38279.5,18522.5,0.4225,0.9236354176356102,12.7639011228915,6.940464453391842,0.4726938465790776,0.5273061534209225,0.4960609146751173,2011.5,36047002200.0,1741.0,22.0,0.0,0.0,0.0,78.0,0.7769770931940648,8.522727846914712,10.561026985315975,7.462214939768189,10.552669783830593,9.826741488290812
581,"Census Tract 22, Queens County, New York",36426.64,2051.6,0.4593134389765871,0.040437831280078926,0.0002239770374042987,0.2461004681072597,0.18350312495082283,0.22692889906023495,54054.2,25091.4,0.38599999999999995,0.9590270492760442,13.20857777021976,7.055140265895195,0.3224768238968238,0.6775231761031763,0.46627077273096174,2012.2,36081002200.0,759.0,22.0,0.0,0.0,0.0,78.0,0.8236466916173688,7.626375255515113,10.503055654071817,6.63200177739563,10.89774252587635,10.130280436926911
582,"Census Tract 22.01, New York County, New York",111074.175,6795.0,0.2850992770562569,0.16556015211355665,4.196679360950306e-05,0.2297031110343548,0.2737905512634005,0.2943294704778792,40241.25,24762.75,0.4775,0.9348319641624196,12.817195990611529,6.78247546255538,0.44437633509912466,0.5556236649008752,0.31235810041406076,2011.5,36061002201.0,3102.0,22.01,559.0,0.1802063185041909,0.18970338993436014,52.75,0.9905545717315851,8.823942326585245,11.617953500362617,8.039802343736485,10.602647867909447,10.117095786866999
583,"Census Tract 22.02, New York County, New York",92264.64000000001,2024.4,0.5941953356878436,0.051457252585686605,0.0002952046975189319,0.06498197348239274,0.1224009252176899,0.710553136915754,81552.2,69085.4,0.568,0.9278160538432315,13.669652300766069,7.56734567601324,0.28142126599461376,0.7185787340053862,0.24123960360708688,2012.2,36061002202.0,1079.0,22.02,44.0,0.04077849860982391,0.04215107195008068,68.8,0.6334799860742212,7.613028639339923,11.432416248498383,6.983789965258135,11.30899858499981,11.143098699442888
584,"Census Tract 220, Bronx County, New York",16824.666666666668,1460.3333333333333,0.14100068386533374,0.34912432274299626,0.00010780806485705998,0.4473125642395844,0.4055771358791021,0.1498543942013043,16608.666666666668,10805.0,0.5399999999999999,0.9103246984748882,13.003129289480631,6.928864242192372,0.7681496612899134,0.23185033871008656,0.330793894916482,2011.3333333333333,36005022000.0,485.0,220.0,173.0,0.35670103092783506,0.3186670063206062,73.66666666666667,0.9545704628384498,7.286419999145789,9.730601342528658,6.184148890937483,9.717679926457341,9.287764268940986
585,"Census Tract 220, Kings County, New York",62834.76666666666,4713.333333333333,0.8698359994859146,0.0029130615453593794,0.00018500695910233437,0.03493029422228921,0.2836497318851999,0.17663724012007087,30365.666666666668,12292.0,0.4666666666666666,0.8893757729427557,13.577803133089585,7.221105098182496,0.6753209412213318,0.3246790587786681,0.22686157580934704,2014.0,36047022000.0,1390.0,220.0,0.0,0.0,0.0,78.0,0.25555408153863046,8.458150650782454,11.048263808612997,7.237059026124737,10.321067863192482,9.416703923250376
586,"Census Tract 220, New York County, New York",84685.27500000001,5720.5,0.1670623009097276,0.6353079115123967,2.951991197164669e-05,0.11876678326030554,0.13523013862225416,0.41098343515329727,38996.5,31829.5,0.5725,0.8592947808842364,13.658330293576652,6.872387135144345,0.4607287190474374,0.5392712809525627,0.20453300703183586,2013.0,36061022000.0,2864.0,220.0,306.0,0.10684357541899442,0.10501959194106786,77.75,0.834190583246809,8.651811493140999,11.346697016648283,7.9599745280805365,10.571227177494842,10.368148811701612
587,"Census Tract 220.01, Queens County, New York",39775.38,5795.4,0.4366741503626663,0.132877621999187,7.55719132102798e-05,0.17143914211374267,0.09190661734015884,0.5167913300134327,57044.6,34071.8,0.39,0.945369679623745,12.341826566507793,7.172117546112301,0.2521630631413623,0.7478369368586377,0.44292948695461665,2012.2,36081022001.0,2906.0,220.01,0.0,0.0,0.0,60.0,0.9194515081741367,8.664819778413305,10.591003406900137,7.974532844130228,10.951588696997822,10.436225341663304
588,"Census Tract 220.02, Queens County, New York",50273.9,5900.2,0.471102717741008,0.15133734487286954,8.033243980733217e-05,0.13561028638065065,0.12024295686093942,0.40331949325224903,61886.2,31694.4,0.392,0.9470115748004713,12.387560521575551,7.142352980341463,0.1984299981775339,0.8015700018224662,0.526839658327163,2012.2,36081022002.0,2700.0,220.02000000000004,0.0,0.0,0.0,61.2,0.90515495520446,8.68274152762436,10.82524133473963,7.90100705199242,11.033052493591649,10.363895288108417
589,"Census Tract 221, Kings County, New York",70720.3,4101.8,0.2272270402548179,0.6278192591818517,5.415970013069431e-05,0.06141607823924934,0.178702968891583,0.3454366510749339,41247.2,23931.8,0.47400000000000003,0.9035538531529796,13.329247457026536,7.0283787213058755,0.44910252258344413,0.5508974774165558,0.27201696411284404,2012.2,36047022100.0,1727.0,221.0,168.0,0.09727851766068328,0.09945973380101988,78.0,0.7754517788381238,8.319181180739632,11.166487939383975,7.454141078146678,10.627338510671079,10.08296339746347
590,"Census Tract 221.02, Bronx County, New York",176948.40000000002,5432.0,0.19124467157246833,0.18323022557549742,3.468233031590716e-05,0.5696987985082107,0.5324407760141093,0.09382292768959437,20378.0,9446.0,0.44999999999999996,0.9107487173268065,12.726947605149165,6.918200536843676,0.7707725402773227,0.2292274597226773,0.5043069651608979,2012.5,36005022102.0,1733.0,221.02,108.0,0.062319676860934786,0.06199935870459646,78.0,0.9344127409982512,8.600062669238532,12.08361344363044,7.457609289715606,9.92221116653423,9.153346650456063
591,"Census Tract 221.02, New York County, New York",61754.225,2360.5,0.2305448251802255,0.6367518536465293,9.790786545632626e-05,0.03442945052203935,0.07964820120939745,0.5521970508520634,41281.75,35750.75,0.4975,0.8913564678908965,13.19076941006839,6.9789124732984655,0.38936739317248176,0.6106326068275183,0.2428039399448858,2013.0,36061022102.0,1301.0,221.02,83.0,0.06379707916986932,0.06198567962088237,78.0,0.7381456002365058,7.766628739986341,11.030917673202241,7.170888478512505,10.628175792667722,10.484326526923077
592,"Census Tract 222, Bronx County, New York",36370.175,3111.0,0.2186175830091443,0.1937772257900609,7.096747710862882e-05,0.4013876173124705,0.3020950205887527,0.1329143382243345,38710.25,18133.0,0.40249999999999997,0.9089058840055064,12.713567729199708,7.0762314289540384,0.5759849418601592,0.42401505813984064,0.36259016269942734,2013.0,36005022200.0,1238.0,222.0,0.0,0.0,0.0,77.5,1.0116587063459068,8.042699496897637,10.50150434962742,7.121252453244542,10.563859701830353,9.805488761654026
593,"Census Tract 222, Kings County, New York",65495.5,4455.333333333333,0.9241223245129276,0.009074188819433728,0.000207458779448413,0.06569302947430261,0.2588889998481455,0.1688469319996703,31852.666666666668,12837.666666666666,0.47000000000000003,0.8944427659274478,13.469775554063876,7.114227296008375,0.7263703912903366,0.27362960870966346,0.21942377072000305,2014.0,36047022200.0,1273.0,222.0,0.0,0.0,0.0,78.0,0.29566589510198077,8.401857159402907,11.089736716973157,7.149131598557407,10.368876383293513,9.46013883695033
594,"Census Tract 222, New York County, New York",41696.75,2920.75,0.2605188452688303,0.599588203587944,8.889920218583443e-05,0.08550394011872899,0.1205027215867316,0.4423236369532371,34978.25,31006.75,0.5675,0.7908470230730292,13.773047112834107,6.854618180569008,0.5450413117122096,0.45495868828779046,0.1980686730008871,2013.0,36061022200.0,1531.0,222.0,154.0,0.10058785107772696,0.1020019035068643,64.0,0.8632490625352581,7.979595711597257,10.638178467099717,7.333676395657684,10.462481718733358,10.341960201700433
595,"Census Tract 223, Richmond County, New York",10691.939999999999,2740.8,0.38346546653674796,0.36169080460378594,0.0001409791314936527,0.15783172449823785,0.14171986224845265,0.23373144833778312,60823.2,23438.6,0.41600000000000004,0.8194342112886502,12.726888203325512,7.212294468500341,0.3628076679229448,0.6371923320770553,0.2410901960773714,2012.2,36085022300.0,984.0,223.0,0.0,0.0,0.0,78.0,1.0059452505615964,7.916005127569855,9.277245465570786,6.891625897052253,11.015726574118894,10.062139514944766
596,"Census Tract 223.01, New York County, New York",108328.70000000001,7987.25,0.27350076240366183,0.13987958436476708,3.425341744527968e-05,0.36333656861014013,0.4162387019598358,0.23680113645894535,32429.5,16459.25,0.5025,0.9260518945690901,12.932775484618329,6.873939930487406,0.5766650714912518,0.4233349285087483,0.5153984160405407,2013.0,36061022301.0,2518.0,223.01,238.0,0.09451945988880064,0.0943194793113221,78.0,0.9961320006624375,8.98560179929143,11.592925402498366,7.831220214604293,10.386823781359505,9.708642908186869
597,"Census Tract 224, Kings County, New York",83312.06,5659.4,0.7461093535702099,0.01620628980935794,0.00013277376949630834,0.12085891381035699,0.3224376027783068,0.14428914227150008,37741.0,11893.8,0.398,0.9147025664210826,13.198620467121083,7.171503201138287,0.6751363310491769,0.324863668950823,0.32412996968957075,2012.2,36047022400.0,1457.0,224.0,0.0,0.0,0.0,78.0,0.5234830164854699,8.641073158510945,11.330348595586788,7.284134806195205,10.538502315656821,9.383772534924221
598,"Census Tract 224, New York County, New York",93515.85,7029.5,0.09324320663197734,0.6564211494999871,1.313763900465849e-05,0.19362942145766693,0.31895708378434523,0.1779095901178379,22688.5,15777.0,0.5375,0.9085313864851462,13.26520752143381,6.437751649736401,0.6249072839354955,0.3750927160645044,0.1981815605293255,2013.0,36061022400.0,2988.0,224.0,336.0,0.11244979919678716,0.11680175946913009,61.75,0.8092309795386641,8.857870858519963,11.445886219626681,8.002359546252707,10.029613467170824,9.666308462257454
599,"Census Tract 224.01, Bronx County, New York",82536.43999999999,2652.4,0.30447454341875446,0.17284965447175743,0.0001145946774923873,0.4340461993442813,0.3242414133562173,0.19916991075399465,39268.6,21460.6,0.42400000000000004,0.981821468055457,11.75477300107821,7.029618866738978,0.48703780126801066,0.5129621987319893,0.3766605490021072,2012.2,36005022401.0,1147.0,224.01,0.0,0.0,0.0,78.0,1.0183675178644287,7.883220169494712,11.320995171773077,7.044905117129371,10.57818049631267,9.97397397478732
600,"Census Tract 224.03, Bronx County, New York",69617.47499999999,3356.25,0.32837592409587707,0.1381026467898916,9.806037430155369e-05,0.4684000931877421,0.2650080126412513,0.2722962798606334,35550.25,18749.0,0.4875,0.9539633395661735,11.773364801028135,7.070299208167417,0.5007812097623238,0.4992187902376763,0.34481149692127266,2013.0,36005022403.0,1366.0,224.03,0.0,0.0,0.0,78.0,0.9915757501782472,8.118579558257174,11.150770892394016,7.2196420401307355,10.478702467555465,9.83889569664295
601,"Census Tract 224.04, Bronx County, New York",115609.49999999999,4138.75,0.39251841518410036,0.2022701769905369,9.521776774928939e-05,0.2997294441128312,0.1934851058558577,0.24742768620557978,43408.75,22658.0,0.42,0.979278000487362,11.718108690907446,7.035048504639513,0.40914749353472424,0.5908525064652758,0.29486598082138094,2013.0,36005022404.0,1849.0,224.04,99.0,0.053542455381287185,0.055719987564659075,75.25,1.0433772814085036,8.328149088861457,11.657973411774625,7.522400231387125,10.678416312670572,10.028268269433434
602,"Census Tract 225, Bronx County, New York",117956.79999999999,8172.5,0.11157509136398189,0.35791319289324514,1.361570698869262e-05,0.4983795010769707,0.4775416973476597,0.08346882281119283,32159.0,12404.0,0.45999999999999996,0.9720838091283436,13.028272454004734,6.856988161928484,0.6591101204163661,0.3408898795836339,0.45970988654503886,2009.5,36005022500.0,2400.0,225.0,193.0,0.08041666666666666,0.08781342738832618,78.0,0.9588171586854256,9.008530138598365,11.6780737347213,7.783224016336037,10.378447628282094,9.42577428022034
603,"Census Tract 225, New York County, New York",102695.7,10243.25,0.30975389579185586,0.3220863487042207,3.023397937226568e-05,0.21590816738164686,0.2969783747440748,0.25336820716316377,43482.25,20889.0,0.455,0.8974251561620303,11.883799128308773,6.903747257584598,0.47973262249910265,0.5202673775008974,0.3965068949823954,2013.0,36061022500.0,3844.0,225.0,170.0,0.044224765868886566,0.04409535231777053,78.0,1.0548456035453404,9.234374231050728,11.539525525517215,8.254268770090183,10.680108087826351,9.946977983610656
604,"Census Tract 226, Kings County, New York",41587.68,2523.8,0.31906352338723787,0.024518593471352428,0.00012673687206887576,0.5501225033641,0.4994019107554891,0.09627798095967478,45550.8,14998.2,0.39,0.9144150062125842,13.197990195527321,7.110369539043854,0.6249496356180064,0.3750503643819935,0.5166802338317499,2012.2,36047022600.0,637.0,226.0,0.0,0.0,0.0,78.0,0.7815893491552038,7.83352098121881,10.635559248540991,6.456769655572163,10.726583465651329,9.61568547288377
605,"Census Tract 226, New York County, New York",71676.76000000001,4235.4,0.12950181665774518,0.73322492941411,3.063208264762785e-05,0.07989599735819222,0.1566721736250029,0.3966200401687049,35003.2,29084.2,0.58,0.7513666980230008,13.78002906918985,6.813224795135904,0.5120927458629588,0.48790725413704106,0.2086874529181896,2012.2,36061022600.0,2321.0,226.0,426.0,0.18354157690650585,0.18055613588976782,76.8,0.6901434080664888,8.351233053629482,11.179921845734365,7.749753406274437,10.463194764863642,10.277950350379504
606,"Census Tract 226, Richmond County, New York",2606.1600000000003,8726.8,0.8409655319219123,0.06576751416395121,9.65134151454037e-05,0.025319821477431764,0.12670759571059095,0.3000571348740464,85425.2,30729.0,0.382,0.9472540123943445,13.146587587628511,7.093736796607579,0.16426405160965438,0.8357359483903455,0.1796487966989891,2012.2,36085022600.0,2868.0,226.0,0.0,0.0,0.0,21.0,0.4150058020508743,9.074154029517869,7.865633152576755,7.961370201719511,11.355396418215753,10.332962113104644
607,"Census Tract 227, Kings County, New York",34660.28,3230.0,0.2281029613333807,0.6324505670468342,7.177696383563547e-05,0.06247594876738678,0.15714758389201086,0.3978515521280484,45729.0,30775.0,0.516,0.8062017964449539,13.532802759937184,7.049775539002566,0.4109943922506674,0.5890056077493326,0.23615966472748334,2012.2,36047022700.0,1670.0,227.0,137.0,0.08203592814371258,0.08252104837535655,78.0,0.7961415128014954,8.080237416216702,10.453349641713597,7.4205789054108005,10.730487948929952,10.334457951052654
