,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2012 Inflation Adjusted Dollars),Per capita income (In 2012 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
485,Unnamed: 486,,,0.499,0.084,0.051,0.34,0.15,0.409,,,,0.899,,,,0.38,0.62,0.17,,,,2012
486,"Census Tract 344, New York city (part), Bronx borough, Bronx County, New York",30368.2,1841.0,279.0,994.0,159.0,371.0,264.0,425.0,"$64,625","$32,787",0.5,533.0,1956.0,"$414,600","$1,159",740.0,1101.0,793.0,1214.0,586.0,1841.0,2012
487,Unnamed: 488,,,0.152,0.54,0.086,0.20199999999999999,0.218,0.35,,,,0.91,,,,0.402,0.598,0.431,,,,2012
488,"Census Tract 345, New York city (part), Bronx borough, Bronx County, New York",30745.5,3227.0,1739.0,476.0,341.0,481.0,242.0,1091.0,"$68,860","$42,078",0.44,1457.0,1962.0,"$409,700","$1,260",558.0,2669.0,835.0,2361.0,1599.0,3227.0,2012
489,Unnamed: 490,,,0.539,0.14800000000000002,0.106,0.149,0.10300000000000001,0.462,,,,0.9109999999999999,,,,0.17300000000000001,0.8270000000000001,0.259,,,,2012
490,"Census Tract 348, New York city (part), Bronx borough, Bronx County, New York",39903.5,6740.0,438.0,4080.0,316.0,1479.0,716.0,812.0,"$43,478","$20,315",0.5,2056.0,1951.0,"$401,300",$603,2553.0,4166.0,2401.0,4163.0,2185.0,6719.0,2012
491,Unnamed: 492,,,0.065,0.605,0.047,0.21899999999999997,0.172,0.195,,,,0.941,,,,0.38,0.62,0.35600000000000004,,,,2012
492,"Census Tract 350, New York city (part), Bronx borough, Bronx County, New York",28166.9,2084.0,282.0,1297.0,159.0,318.0,146.0,356.0,"$71,436","$27,172",0.41,688.0,1953.0,"$386,700","$1,302",700.0,1384.0,724.0,1313.0,716.0,2084.0,2012
493,Unnamed: 494,,,0.135,0.622,0.076,0.153,0.111,0.271,,,,0.961,,,,0.336,0.664,0.34700000000000003,,,,2012
494,"Census Tract 351, New York city (part), Bronx borough, Bronx County, New York",13531.3,2941.0,2054.0,300.0,193.0,341.0,103.0,838.0,"$66,445","$34,681",0.56,951.0,1956.0,"$315,300","$1,197",605.0,1393.0,609.0,1423.0,1160.0,1998.0,2012
495,Unnamed: 496,,,0.698,0.102,0.066,0.11599999999999999,0.07200000000000001,0.589,,,,0.82,,,,0.303,0.6970000000000001,0.207,,,,2012
496,"Census Tract 356, New York city (part), Bronx borough, Bronx County, New York",14313.2,2208.0,265.0,1424.0,53.0,375.0,197.0,333.0,"$57,500","$26,077",0.41,666.0,1956.0,"$440,200","$1,455",460.0,1744.0,733.0,1462.0,710.0,2204.0,2012
497,Unnamed: 498,,,0.12,0.645,0.024,0.17,0.135,0.228,,,,0.938,,,,0.209,0.7909999999999999,0.332,,,,2012
498,"Census Tract 358, New York city (part), Bronx borough, Bronx County, New York",32856.4,8283.0,221.0,6785.0,143.0,766.0,735.0,1265.0,"$62,991","$22,819",0.36,2386.0,1956.0,"$439,700","$1,246",2370.0,5873.0,3566.0,4974.0,2430.0,8243.0,2012
499,Unnamed: 500,,,0.027000000000000003,0.8190000000000001,0.017,0.09300000000000001,0.14800000000000002,0.254,,,,0.982,,,,0.28800000000000003,0.713,0.431,,,,2012
500,"Census Tract 359, New York city (part), Bronx borough, Bronx County, New York",37241.0,1813.0,275.0,530.0,0.0,805.0,298.0,55.0,"$25,979","$12,734",0.46,661.0,1948.0,"$477,800",$969,1077.0,736.0,437.0,1019.0,694.0,1813.0,2012
501,Unnamed: 502,,,0.152,0.292,0.0,0.444,0.292,0.054000000000000006,,,,0.9520000000000001,,,,0.594,0.406,0.24100000000000002,,,,2012
502,"Census Tract 360, New York city (part), Bronx borough, Bronx County, New York",32460.6,3336.0,780.0,1627.0,174.0,491.0,412.0,654.0,"$67,768","$23,785",0.4,939.0,1945.0,"$448,300","$1,055",813.0,2313.0,1088.0,2336.0,1021.0,3126.0,2012
503,Unnamed: 504,,,0.23399999999999999,0.488,0.052000000000000005,0.147,0.17600000000000002,0.28,,,,0.92,,,,0.26,0.74,0.326,,,,2012
504,"Census Tract 361, New York city (part), Bronx borough, Bronx County, New York",85693.6,5370.0,588.0,1360.0,0.0,3136.0,1419.0,143.0,"$14,133","$10,017",0.54,2045.0,1966.0,,$448,4006.0,1310.0,1845.0,3148.0,2198.0,5316.0,2012
505,Unnamed: 506,,,0.11,0.253,0.0,0.584,0.451,0.045,,,,0.93,,,,0.754,0.24600000000000002,0.344,,,,2012
506,"Census Tract 363, New York city (part), Bronx borough, Bronx County, New York",90606.6,7802.0,1135.0,1563.0,145.0,4748.0,1857.0,359.0,"$20,171","$11,565",0.5,2537.0,1973.0,"$531,700",$946,5358.0,2401.0,2375.0,4358.0,2627.0,7759.0,2012
507,Unnamed: 508,,,0.146,0.2,0.019,0.609,0.426,0.08199999999999999,,,,0.966,,,,0.691,0.309,0.304,,,,2012
508,"Census Tract 364, New York city (part), Bronx borough, Bronx County, New York",30163.5,2355.0,16.0,2200.0,9.0,112.0,316.0,300.0,"$45,924","$23,050",0.43,895.0,1943.0,"$379,500","$1,242",724.0,1631.0,1140.0,1580.0,935.0,2355.0,2012
509,Unnamed: 510,,,0.006999999999999999,0.934,0.004,0.048,0.2,0.19,,,,0.9570000000000001,,,,0.307,0.693,0.484,,,,2012
510,"Census Tract 365.01, New York city (part), Bronx borough, Bronx County, New York",99067.6,3606.0,346.0,2033.0,95.0,1107.0,834.0,240.0,"$22,344","$11,323",0.45,1349.0,1973.0,"$319,400","$1,019",2544.0,1062.0,1149.0,2080.0,1425.0,3606.0,2012
511,Unnamed: 512,,,0.096,0.564,0.026000000000000002,0.307,0.401,0.115,,,,0.9470000000000001,,,,0.706,0.295,0.319,,,,2012
512,"Census Tract 365.02, New York city (part), Bronx borough, Bronx County, New York",58861.0,2231.0,255.0,690.0,0.0,1276.0,570.0,115.0,"$20,567","$13,391",0.53,700.0,1951.0,"$474,300",$893,1570.0,641.0,849.0,1236.0,789.0,2211.0,2012
513,Unnamed: 514,,,0.114,0.309,0.0,0.5720000000000001,0.461,0.09300000000000001,,,,0.887,,,,0.71,0.29,0.381,,,,2012
514,"Census Tract 367, New York city (part), Bronx borough, Bronx County, New York",62926.8,2255.0,450.0,632.0,10.0,1133.0,519.0,47.0,"$17,390","$7,952",0.44,612.0,1962.0,"$493,100",$946,1638.0,464.0,553.0,999.0,712.0,2102.0,2012
515,Unnamed: 516,,,0.2,0.28,0.004,0.502,0.52,0.047,,,,0.86,,,,0.779,0.221,0.245,,,,2012
516,"Census Tract 368, New York city (part), Bronx borough, Bronx County, New York",30845.2,2019.0,20.0,1400.0,0.0,515.0,200.0,332.0,"$60,042","$20,177",0.36,627.0,1956.0,"$351,000","$1,225",580.0,1412.0,594.0,1130.0,661.0,1992.0,2012
517,Unnamed: 518,,,0.01,0.693,0.0,0.255,0.177,0.294,,,,0.9490000000000001,,,,0.29100000000000004,0.7090000000000001,0.294,,,,2012
518,"Census Tract 369.01, New York city (part), Bronx borough, Bronx County, New York",62805.2,2273.0,209.0,887.0,36.0,954.0,482.0,95.0,"$13,188","$10,631",0.57,716.0,1950.0,,"$1,021",1691.0,582.0,476.0,1175.0,814.0,2273.0,2012
519,Unnamed: 520,,,0.092,0.39,0.016,0.42,0.41,0.081,,,,0.88,,,,0.7440000000000001,0.256,0.209,,,,2012
520,"Census Tract 369.02, New York city (part), Bronx borough, Bronx County, New York",85433.0,2250.0,108.0,1228.0,0.0,770.0,332.0,183.0,"$34,726","$15,771",0.46,745.0,1954.0,"$385,400",$777,1060.0,1171.0,636.0,1387.0,807.0,2231.0,2012
521,Unnamed: 522,,,0.048,0.546,0.0,0.342,0.239,0.132,,,,0.9229999999999999,,,,0.475,0.525,0.28300000000000003,,,,2012
522,"Census Tract 370, New York city (part), Bronx borough, Bronx County, New York",42007.7,2577.0,169.0,1709.0,9.0,489.0,426.0,376.0,"$63,021","$24,459",0.37,802.0,1955.0,"$419,100","$1,430",482.0,2095.0,1140.0,1826.0,860.0,2577.0,2012
523,Unnamed: 524,,,0.066,0.6629999999999999,0.004,0.19,0.233,0.20600000000000002,,,,0.9329999999999999,,,,0.187,0.813,0.442,,,,2012
524,"Census Tract 371, New York city (part), Bronx borough, Bronx County, New York",47127.1,3606.0,587.0,1720.0,16.0,1145.0,813.0,407.0,"$20,462","$14,474",0.48,1669.0,1962.0,"$311,800",$783,2378.0,1228.0,1072.0,2321.0,1789.0,3606.0,2012
525,Unnamed: 526,,,0.163,0.47700000000000004,0.004,0.318,0.35,0.175,,,,0.9329999999999999,,,,0.66,0.341,0.297,,,,2012
526,"Census Tract 372, New York city (part), Bronx borough, Bronx County, New York",33213.3,2392.0,246.0,1531.0,108.0,333.0,247.0,457.0,"$54,330","$25,891",0.45,779.0,1954.0,"$351,400","$1,162",656.0,1728.0,904.0,1612.0,833.0,2384.0,2012
527,Unnamed: 528,,,0.10300000000000001,0.64,0.045,0.139,0.153,0.284,,,,0.935,,,,0.275,0.725,0.37799999999999995,,,,2012
528,"Census Tract 373, New York city (part), Bronx borough, Bronx County, New York",71449.3,4785.0,1057.0,1553.0,50.0,1792.0,665.0,356.0,"$29,907","$14,975",0.52,1535.0,1940.0,"$332,800","$1,098",3373.0,1395.0,1705.0,2360.0,1835.0,4768.0,2012
529,Unnamed: 530,,,0.221,0.325,0.01,0.375,0.282,0.151,,,,0.8370000000000001,,,,0.7070000000000001,0.293,0.35600000000000004,,,,2012
530,"Census Tract 374, New York city (part), Bronx borough, Bronx County, New York",48522.6,3130.0,357.0,1495.0,64.0,962.0,519.0,104.0,"$20,149","$13,578",0.51,1378.0,1955.0,"$416,700",$695,2168.0,962.0,566.0,1786.0,1452.0,3130.0,2012
531,Unnamed: 532,,,0.114,0.478,0.02,0.307,0.29100000000000004,0.057999999999999996,,,,0.9490000000000001,,,,0.693,0.307,0.18100000000000002,,,,2012
532,"Census Tract 375.04, New York city (part), Bronx borough, Bronx County, New York",48320.6,4464.0,1367.0,1353.0,4.0,1690.0,1160.0,160.0,"$15,929","$9,168",0.53,1244.0,1962.0,"$316,700",$790,3145.0,858.0,881.0,2411.0,1305.0,4003.0,2012
533,Unnamed: 534,,,0.306,0.303,0.001,0.379,0.48100000000000004,0.066,,,,0.953,,,,0.7859999999999999,0.214,0.19699999999999998,,,,2012
534,"Census Tract 376, New York city (part), Bronx borough, Bronx County, New York",55268.0,2696.0,204.0,1497.0,400.0,507.0,437.0,461.0,"$44,384","$16,262",0.41,695.0,1939.0,"$481,600","$1,128",1042.0,1597.0,1288.0,1628.0,802.0,2639.0,2012
535,Unnamed: 536,,,0.076,0.555,0.14800000000000002,0.188,0.268,0.28300000000000003,,,,0.867,,,,0.395,0.605,0.478,,,,2012
536,"Census Tract 378, New York city (part), Bronx borough, Bronx County, New York",64141.7,3215.0,352.0,2129.0,0.0,676.0,512.0,365.0,"$39,369","$17,917",0.37,1066.0,1954.0,"$415,300","$1,168",1775.0,1440.0,1181.0,1804.0,1099.0,3215.0,2012
537,Unnamed: 538,,,0.11,0.662,0.0,0.21,0.284,0.20199999999999999,,,,0.97,,,,0.552,0.44799999999999995,0.36700000000000005,,,,2012
538,"Census Tract 379, New York city (part), Bronx borough, Bronx County, New York",71957.6,5342.0,630.0,2479.0,0.0,2178.0,1047.0,181.0,"$23,125","$16,444",0.63,1514.0,1945.0,"$318,400","$1,057",4025.0,1253.0,1657.0,2484.0,1662.0,5278.0,2012
539,Unnamed: 540,,,0.11800000000000001,0.46399999999999997,0.0,0.408,0.42200000000000004,0.073,,,,0.9109999999999999,,,,0.763,0.237,0.31,,,,2012
540,"Census Tract 380, New York city (part), Bronx borough, Bronx County, New York",49349.6,4102.0,279.0,3301.0,53.0,214.0,533.0,568.0,"$33,207","$19,995",0.46,1519.0,1962.0,"$319,800",$965,2347.0,1697.0,1138.0,2649.0,1786.0,4044.0,2012
541,Unnamed: 542,,,0.068,0.805,0.013000000000000001,0.052000000000000005,0.201,0.214,,,,0.851,,,,0.58,0.42,0.27699999999999997,,,,2012
542,"Census Tract 381, New York city (part), Bronx borough, Bronx County, New York",102849.4,5923.0,954.0,1607.0,83.0,2986.0,1308.0,437.0,"$26,930","$14,875",0.44,2124.0,1939.0,"$444,800","$1,005",3490.0,2355.0,2758.0,3774.0,2261.0,5845.0,2012
543,Unnamed: 544,,,0.161,0.271,0.013999999999999999,0.504,0.34700000000000003,0.11599999999999999,,,,0.9390000000000001,,,,0.597,0.40299999999999997,0.466,,,,2012
544,"Census Tract 382, New York city (part), Bronx borough, Bronx County, New York",42546.5,2578.0,84.0,1979.0,1.0,514.0,340.0,310.0,"$41,322","$18,769",0.46,779.0,1952.0,"$431,800","$1,340",1190.0,1388.0,799.0,1517.0,872.0,2578.0,2012
545,Unnamed: 546,,,0.033,0.768,0.0,0.19899999999999998,0.22399999999999998,0.204,,,,0.893,,,,0.462,0.5379999999999999,0.31,,,,2012
546,"Census Tract 383.01, New York city (part), Bronx borough, Bronx County, New York",128709.6,4726.0,656.0,1506.0,18.0,2390.0,871.0,212.0,"$25,668","$11,406",0.4,1475.0,1939.0,"$514,700","$1,049",3190.0,1507.0,2167.0,2373.0,1579.0,4697.0,2012
547,Unnamed: 548,,,0.139,0.319,0.004,0.506,0.36700000000000005,0.08900000000000001,,,,0.934,,,,0.679,0.321,0.45899999999999996,,,,2012
548,"Census Tract 383.02, New York city (part), Bronx borough, Bronx County, New York",92298.8,5171.0,454.0,2764.0,0.0,1728.0,1220.0,304.0,"$16,528","$13,194",0.58,1793.0,1940.0,"$30,800",$927,3853.0,1308.0,1143.0,2875.0,1879.0,5161.0,2012
549,Unnamed: 550,,,0.08800000000000001,0.535,0.0,0.33399999999999996,0.424,0.106,,,,0.9540000000000001,,,,0.747,0.253,0.221,,,,2012
550,"Census Tract 385, New York city (part), Bronx borough, Bronx County, New York",61501.7,4535.0,774.0,1382.0,0.0,2243.0,1129.0,331.0,"$19,063","$10,188",0.48,1432.0,1939.0,"$539,600","$1,026",3436.0,1073.0,1796.0,2619.0,1665.0,4509.0,2012
551,Unnamed: 552,,,0.171,0.305,0.0,0.495,0.431,0.126,,,,0.86,,,,0.762,0.23800000000000002,0.396,,,,2012
552,"Census Tract 386, New York city (part), Bronx borough, Bronx County, New York",47932.2,7579.0,275.0,6035.0,0.0,1140.0,902.0,824.0,"$43,005","$19,053",0.45,2461.0,1962.0,"$421,100","$1,228",2874.0,4619.0,3361.0,4606.0,2783.0,7493.0,2012
553,Unnamed: 554,,,0.036000000000000004,0.7959999999999999,0.0,0.15,0.196,0.179,,,,0.884,,,,0.384,0.616,0.444,,,,2012
554,"Census Tract 387, New York city (part), Bronx borough, Bronx County, New York",39304.3,2781.0,627.0,817.0,74.0,1225.0,444.0,194.0,"$24,324","$15,626",0.51,1082.0,1939.0,"$356,800","$1,107",1893.0,869.0,896.0,1563.0,1278.0,2762.0,2012
555,Unnamed: 556,,,0.226,0.294,0.027000000000000003,0.441,0.284,0.124,,,,0.847,,,,0.685,0.315,0.322,,,,2012
556,"Census Tract 388, New York city (part), Bronx borough, Bronx County, New York",50559.6,2902.0,82.0,2725.0,0.0,74.0,277.0,360.0,"$45,196","$17,500",0.39,838.0,1952.0,"$386,100","$1,161",1115.0,1787.0,1207.0,1718.0,885.0,2902.0,2012
557,Unnamed: 558,,,0.027999999999999997,0.9390000000000001,0.0,0.026000000000000002,0.161,0.21,,,,0.9470000000000001,,,,0.384,0.616,0.41600000000000004,,,,2012
558,"Census Tract 389, New York city (part), Bronx borough, Bronx County, New York",76857.8,5153.0,1759.0,693.0,117.0,2268.0,1151.0,194.0,"$24,649","$9,994",0.47,1578.0,1939.0,"$437,500","$1,111",3748.0,1262.0,2000.0,2509.0,1816.0,5010.0,2012
559,Unnamed: 560,,,0.341,0.135,0.023,0.44,0.45899999999999996,0.077,,,,0.8690000000000001,,,,0.748,0.252,0.38799999999999996,,,,2012
560,"Census Tract 390, New York city (part), Bronx borough, Bronx County, New York",43602.3,3058.0,207.0,2383.0,22.0,283.0,346.0,319.0,"$34,750","$17,409",0.48,944.0,1955.0,"$436,000","$1,240",1724.0,1334.0,1033.0,1789.0,1064.0,3058.0,2012
561,Unnamed: 562,,,0.068,0.779,0.006999999999999999,0.09300000000000001,0.193,0.17800000000000002,,,,0.887,,,,0.564,0.436,0.33799999999999997,,,,2012
562,"Census Tract 391, New York city (part), Bronx borough, Bronx County, New York",85752.7,6833.0,1739.0,1037.0,74.0,3873.0,1499.0,470.0,"$24,010","$11,144",0.45,2128.0,1939.0,"$412,000","$1,047",4946.0,1884.0,2450.0,3584.0,2397.0,6830.0,2012
563,Unnamed: 564,,,0.255,0.152,0.011000000000000001,0.5670000000000001,0.418,0.131,,,,0.888,,,,0.7240000000000001,0.276,0.359,,,,2012
564,"Census Tract 392, New York city (part), Bronx borough, Bronx County, New York",47363.0,1758.0,144.0,1307.0,0.0,284.0,239.0,296.0,"$31,917","$16,210",0.46,585.0,1939.0,"$433,800","$1,067",858.0,900.0,742.0,1171.0,619.0,1758.0,2012
565,Unnamed: 566,,,0.08199999999999999,0.7440000000000001,0.0,0.162,0.204,0.253,,,,0.945,,,,0.488,0.512,0.42200000000000004,,,,2012
566,"Census Tract 393, New York city (part), Bronx borough, Bronx County, New York",102842.3,7247.0,1006.0,2633.0,84.0,3117.0,1872.0,350.0,"$15,875","$9,768",0.43,3039.0,1952.0,"$538,500",$855,5973.0,1255.0,2083.0,4233.0,3274.0,7228.0,2012
567,Unnamed: 568,,,0.139,0.363,0.012,0.43,0.442,0.083,,,,0.9279999999999999,,,,0.826,0.174,0.287,,,,2012
568,"Census Tract 394, New York city (part), Bronx borough, Bronx County, New York",80292.8,4502.0,344.0,3224.0,43.0,786.0,782.0,381.0,"$38,365","$18,091",0.43,1530.0,1939.0,"$368,700","$1,045",1803.0,2457.0,1759.0,2982.0,1592.0,4260.0,2012
569,Unnamed: 570,,,0.076,0.716,0.01,0.175,0.262,0.128,,,,0.961,,,,0.423,0.5770000000000001,0.391,,,,2012
570,"Census Tract 395, New York city (part), Bronx borough, Bronx County, New York",22512.1,3564.0,426.0,1422.0,0.0,1640.0,848.0,280.0,"$29,800","$16,984",0.5,1322.0,1954.0,"$364,200",$786,1761.0,1768.0,931.0,2122.0,1455.0,3529.0,2012
571,Unnamed: 572,,,0.12,0.39899999999999997,0.0,0.46,0.4,0.132,,,,0.909,,,,0.499,0.501,0.261,,,,2012
572,"Census Tract 396, New York city (part), Bronx borough, Bronx County, New York",43707.0,3767.0,101.0,2701.0,0.0,881.0,604.0,256.0,"$34,102","$16,773",0.46,1191.0,1956.0,"$369,700","$1,354",2227.0,1507.0,1032.0,2134.0,1484.0,3734.0,2012
573,Unnamed: 574,,,0.027000000000000003,0.7170000000000001,0.0,0.23399999999999999,0.28300000000000003,0.12,,,,0.8029999999999999,,,,0.596,0.40399999999999997,0.27399999999999997,,,,2012
574,"Census Tract 397, New York city (part), Bronx borough, Bronx County, New York",18691.2,3769.0,2468.0,378.0,293.0,547.0,216.0,144.0,"$18,988","$6,213",0.46,492.0,1939.0,"$380,000",$826,797.0,375.0,658.0,702.0,559.0,1172.0,2012
575,Unnamed: 576,,,0.655,0.1,0.078,0.145,0.308,0.205,,,,0.88,,,,0.68,0.32,0.175,,,,2012
576,"Census Tract 398, New York city (part), Bronx borough, Bronx County, New York",36491.5,2844.0,24.0,2672.0,20.0,107.0,370.0,656.0,"$58,224","$25,132",0.37,997.0,1953.0,"$383,800","$1,160",714.0,2105.0,1479.0,2020.0,1094.0,2819.0,2012
577,Unnamed: 578,,,0.008,0.94,0.006999999999999999,0.038,0.183,0.325,,,,0.9109999999999999,,,,0.253,0.747,0.52,,,,2012
578,"Census Tract 399.01, New York city (part), Bronx borough, Bronx County, New York",86417.0,5106.0,370.0,1021.0,437.0,3137.0,1483.0,285.0,"$25,330","$12,495",0.45,1647.0,1939.0,"$500,000","$1,058",3351.0,1755.0,2707.0,3205.0,1765.0,5106.0,2012
579,Unnamed: 580,,,0.073,0.2,0.086,0.614,0.46299999999999997,0.08900000000000001,,,,0.9329999999999999,,,,0.6559999999999999,0.344,0.53,,,,2012
580,"Census Tract 399.02, New York city (part), Bronx borough, Bronx County, New York",96727.1,4581.0,645.0,1118.0,85.0,2575.0,1287.0,346.0,"$20,924","$11,876",0.44,1655.0,1939.0,,"$1,052",3283.0,1277.0,1993.0,3005.0,1758.0,4560.0,2012
581,Unnamed: 582,,,0.141,0.244,0.019,0.562,0.428,0.115,,,,0.941,,,,0.72,0.28,0.435,,,,2012
582,"Census Tract 401, New York city (part), Bronx borough, Bronx County, New York",80649.8,5307.0,1110.0,738.0,86.0,3144.0,1205.0,518.0,"$36,145","$13,084",0.43,1384.0,1939.0,"$375,800","$1,152",3135.0,2060.0,2629.0,3005.0,1404.0,5195.0,2012
583,Unnamed: 584,,,0.209,0.139,0.016,0.5920000000000001,0.401,0.172,,,,0.986,,,,0.604,0.397,0.495,,,,2012
584,"Census Tract 403.02, New York city (part), Bronx borough, Bronx County, New York",147178.6,3566.0,549.0,768.0,102.0,2037.0,716.0,129.0,"$20,268","$17,322",0.61,1345.0,1939.0,,$998,2414.0,1152.0,1428.0,2102.0,1440.0,3566.0,2012
585,Unnamed: 586,,,0.154,0.215,0.028999999999999998,0.5710000000000001,0.341,0.061,,,,0.934,,,,0.677,0.32299999999999995,0.4,,,,2012
586,"Census Tract 403.03, New York city (part), Bronx borough, Bronx County, New York",121988.4,4092.0,856.0,1011.0,134.0,1903.0,698.0,353.0,"$30,903","$14,714",0.46,1436.0,1939.0,"$383,300","$1,047",2306.0,1772.0,1584.0,2144.0,1610.0,4078.0,2012
587,Unnamed: 588,,,0.209,0.247,0.033,0.465,0.326,0.165,,,,0.892,,,,0.5660000000000001,0.435,0.387,,,,2012
588,"Census Tract 403.04, New York city (part), Bronx borough, Bronx County, New York",153661.9,3996.0,794.0,488.0,134.0,2458.0,792.0,301.0,"$47,063","$16,405",0.42,1141.0,1939.0,"$321,400","$1,154",1922.0,2074.0,2020.0,2314.0,1288.0,3996.0,2012
589,Unnamed: 590,,,0.19899999999999998,0.122,0.034,0.615,0.342,0.13,,,,0.8859999999999999,,,,0.48100000000000004,0.519,0.506,,,,2012
590,"Census Tract 404, New York city (part), Bronx borough, Bronx County, New York",34815.6,2894.0,87.0,2575.0,8.0,150.0,345.0,269.0,"$40,254","$18,879",0.44,961.0,1946.0,"$437,700","$1,185",1328.0,1538.0,1247.0,1802.0,1052.0,2866.0,2012
591,Unnamed: 592,,,0.03,0.89,0.003,0.052000000000000005,0.192,0.149,,,,0.914,,,,0.46299999999999997,0.537,0.431,,,,2012
592,"Census Tract 405.01, New York city (part), Bronx borough, Bronx County, New York",131858.2,4131.0,404.0,1401.0,297.0,2028.0,867.0,163.0,"$29,621","$12,296",0.47,1184.0,1939.0,"$343,200","$1,118",2956.0,1174.0,1981.0,2276.0,1465.0,4130.0,2012
593,Unnamed: 594,,,0.098,0.33899999999999997,0.07200000000000001,0.491,0.381,0.07200000000000001,,,,0.8079999999999999,,,,0.716,0.284,0.48,,,,2012
594,"Census Tract 405.02, New York city (part), Bronx borough, Bronx County, New York",111161.7,6061.0,518.0,1866.0,183.0,3173.0,1450.0,322.0,"$19,786","$11,722",0.53,2090.0,1939.0,"$357,000","$1,095",4430.0,1579.0,1751.0,3073.0,2320.0,6009.0,2012
595,Unnamed: 596,,,0.086,0.308,0.03,0.524,0.47200000000000003,0.105,,,,0.9009999999999999,,,,0.737,0.263,0.289,,,,2012
596,"Census Tract 406, New York city (part), Bronx borough, Bronx County, New York",36056.0,3109.0,102.0,2778.0,19.0,210.0,456.0,337.0,"$32,038","$18,242",0.41,1097.0,1939.0,"$379,200","$1,143",1436.0,1663.0,1019.0,1969.0,1294.0,3099.0,2012
597,Unnamed: 598,,,0.033,0.894,0.006,0.068,0.23199999999999998,0.171,,,,0.848,,,,0.46299999999999997,0.537,0.32799999999999996,,,,2012
598,"Census Tract 407.01, New York city (part), Bronx borough, Bronx County, New York",163089.0,3667.0,497.0,891.0,58.0,2197.0,647.0,250.0,"$31,136","$14,067",0.44,1176.0,1939.0,,"$1,174",2063.0,1604.0,1457.0,2044.0,1251.0,3667.0,2012
599,Unnamed: 600,,,0.136,0.243,0.016,0.599,0.317,0.122,,,,0.94,,,,0.563,0.43700000000000006,0.397,,,,2012
600,"Census Tract 407.02, New York city (part), Bronx borough, Bronx County, New York",93991.8,6600.0,1568.0,1464.0,376.0,3090.0,1201.0,549.0,"$28,731","$16,663",0.45,2399.0,1939.0,"$413,500","$1,007",3801.0,2791.0,2489.0,4217.0,2580.0,6592.0,2012
601,Unnamed: 602,,,0.23800000000000002,0.222,0.057,0.46799999999999997,0.285,0.13,,,,0.93,,,,0.5770000000000001,0.423,0.377,,,,2012
602,"Census Tract 408, New York city (part), Bronx borough, Bronx County, New York",87302.5,4247.0,410.0,3111.0,166.0,516.0,589.0,419.0,"$35,549","$14,837",0.42,1367.0,1940.0,"$460,000","$1,134",2575.0,1651.0,2285.0,2428.0,1521.0,4226.0,2012
603,Unnamed: 604,,,0.09699999999999999,0.733,0.039,0.122,0.243,0.17300000000000001,,,,0.899,,,,0.609,0.391,0.5379999999999999,,,,2012
604,"Census Tract 409, New York city (part), Bronx borough, Bronx County, New York",12089.8,3840.0,600.0,2850.0,59.0,205.0,257.0,708.0,"$57,778","$22,722",0.35,1248.0,1972.0,"$129,200",$964,1530.0,2301.0,1608.0,2651.0,1312.0,3831.0,2012
605,Unnamed: 606,,,0.156,0.742,0.015,0.053,0.09699999999999999,0.267,,,,0.951,,,,0.39899999999999997,0.601,0.419,,,,2012
606,"Census Tract 411, New York city (part), Bronx borough, Bronx County, New York",58383.7,2722.0,786.0,577.0,12.0,1180.0,452.0,353.0,"$44,569","$21,274",0.43,1136.0,1939.0,"$180,900","$1,195",1187.0,1534.0,951.0,1770.0,1171.0,2721.0,2012
607,Unnamed: 608,,,0.289,0.212,0.004,0.434,0.255,0.19899999999999998,,,,0.97,,,,0.436,0.564,0.349,,,,2012
608,"Census Tract 413, New York city (part), Bronx borough, Bronx County, New York",114726.0,7697.0,1619.0,895.0,449.0,4471.0,1432.0,966.0,"$37,064","$20,220",0.45,2955.0,1939.0,"$172,500","$1,111",3817.0,3869.0,2332.0,4921.0,3030.0,7686.0,2012
609,Unnamed: 610,,,0.21,0.11599999999999999,0.057999999999999996,0.581,0.29100000000000004,0.196,,,,0.975,,,,0.49700000000000005,0.503,0.303,,,,2012
610,"Census Tract 414, New York city (part), Bronx borough, Bronx County, New York",27539.4,5561.0,703.0,3252.0,454.0,1099.0,634.0,883.0,"$51,223","$22,151",0.39,1672.0,1948.0,"$429,400","$1,126",1707.0,3826.0,2408.0,3543.0,1843.0,5533.0,2012
611,Unnamed: 612,,,0.126,0.585,0.08199999999999999,0.198,0.179,0.249,,,,0.907,,,,0.309,0.6920000000000001,0.433,,,,2012
612,"Census Tract 415, New York city (part), Bronx borough, Bronx County, New York",106980.9,5624.0,975.0,1177.0,508.0,2809.0,963.0,550.0,"$41,402","$20,780",0.47,2125.0,1939.0,"$196,400","$1,129",3127.0,2497.0,1971.0,3596.0,2322.0,5624.0,2012
613,Unnamed: 614,,,0.17300000000000001,0.209,0.09,0.5,0.268,0.153,,,,0.915,,,,0.556,0.444,0.35100000000000003,,,,2012
